AMBTEMP,COUGM3,NO2UGM3,O3UGM3,PM25,RAINFALL,SO2UGM3,UV_INDEX,test_clasiffier
19.8,0.1,4.2,70.8,5.16,0,-4.9,7.921521324,1
20.5,0.2,5.5,69.8,5.27,0,-5,7.390513466,2
20.6,0.1,3.4,68.7,5.48,0,-5,4.420548562,3
19.8,0.1,3.4,62.4,6.18,0,-5.1,2.108354314,1
18.6,0.1,2.8,61.6,6.13,0,-5.1,0.844222934,2
17.1,0.1,4,57.3,5.88,0,-5,0.19738117,3
15.5,0.1,3.6,54.7,5.58,0,-5.2,0.019519341,1
14.8,0.1,7.7,47,5.36,0,-5.3,0,2
14.6,0.2,12.8,38.7,5.55,0,-5.3,0,3
14.3,0.1,5.8,48.1,4.98,0,-5.4,0,1
14.4,0.1,5.9,48.6,4.32,0,-5.5,0,2
14.2,0.1,3.4,49.2,4.17,0,-5.5,0,3
13.9,0.1,0.9,50.4,3.93,0,-5.4,0,1
13.8,0.1,4.8,37.8,4.16,0,-5.6,0,2
13.8,0.1,3.7,39.7,3.8,0,-5.3,0,3
13.8,0,-0.7,48.4,2.4,0,-5.5,0,1
13.9,0.1,1.9,43.3,2.86,0,-5.5,0,2
13.9,0.1,4.3,39.1,3.23,0,-5.5,0,3
13.8,0.2,17.1,26.6,3.65,0,-5.2,0.008385977,1
14.3,0.7,23.4,17.1,6.26,0,-4.3,0.23089189,2
15.5,0.5,21.1,25.7,6.05,0,-4.7,1.690279622,3
17.1,0.5,23.5,32.3,8.62,0,-4.3,3.960548562,1
19.1,0,10.4,,8.4,0,-4.9,7.80697261,2
20.7,0.1,7.7,,6.59,0,-4.7,9.253390555,3
21.5,0.2,12.2,64.3,5.42,0,-4.5,6.453550011,1
21.8,0.2,10.9,55.1,5.05,0,-4.5,7.135062943,2
21.9,0.2,9.2,51.5,4.85,0,-4.5,6.111018921,3
21.5,0.2,12.4,48.7,5.36,0,-4.4,3.685691997,1
19.3,0.1,7.6,57.3,5.23,0,-4.9,1.677386893,2
16.6,0.1,7.2,54.9,4.44,0,-5,0.358051041,3
14.6,0.1,4.9,53.8,3.12,0,-5.1,0.012886244,1
14.3,0.1,3.3,54.3,1.71,0,-5.3,0,2
14.1,0.1,3.4,53.2,1.74,0,-5.4,0,3
14,0,0.5,57.7,1.62,0,-5.5,0,1
13.8,0.1,1.7,57.1,1.29,0,-5.5,0,2
13.9,0,-0.6,59.3,2.23,0,-5.6,0,3
13.8,0,-1.6,59.7,2.15,0,-5.7,0,1
13.9,0,-1,55.8,1.76,0,-5.6,0,2
13.8,0,-1.7,56,2.16,0,-5.6,0,3
13.7,0,-1.1,52.8,2.07,0,-5.6,0,1
13.8,0,-1.2,53.4,1.93,0,-5.6,0,2
13.5,0,3.1,47.3,2.51,0,-5.6,0,3
13.7,0.1,10.1,38.5,2.72,0,-5.6,0.006292821,1
14.6,0.5,22.4,27,6.02,0,-4.9,0.445630579,2
16.5,0.5,21.6,34.4,5.14,0,-4.7,2.208503471,3
17.4,0.2,29.5,44.1,4.99,0,-2.8,3.702825589,1
18.9,0.2,14.4,55,5.37,0,-3.3,5.701318379,2
20.1,0.2,8.6,67.4,5.45,0,-4.9,8.189531167,3
22,0.1,9.1,77.7,5.54,0,-4.7,10.52347677,1
23.1,0.1,4.7,75.9,4.86,0,-4.7,9.678270771,2
20,0.1,1.8,68.3,4.49,0,-4.7,7.21242771,3
19.2,0,1.7,64.6,4.15,0,-4.9,4.863979934,1
16.9,0.1,3.4,60.8,4.39,0,-4.9,0.412506294,2
15.5,0.1,3.6,55.8,3.88,0.6,-5,0.026475166,3
14.7,0.1,4.9,54.2,4.43,0,-5.2,0.000792706,1
14.5,0.1,7.1,53.5,3.93,0,-5.2,0,2
13.9,0.1,6.7,51.2,3.52,1,-5.3,0,3
13.8,0.3,23.4,31.2,3.38,0,-5,0,1
13.5,0,1.6,55.1,1.55,0,-5.4,0,2
13.3,0.1,7.3,45.4,2.1,0,-5.4,0,3
13,0,1.9,52.4,1.95,0,-5.6,0,1
12.2,0,6.4,38.6,2.7,0,-5.6,0,2
11.8,0.1,8.6,33.3,3.21,0,-5.4,0,3
11.1,0,5.1,32.1,2.69,0,-5.5,0,1
11.5,0,1.5,35.3,2.69,0,-5.5,0,2
11.6,0.1,9.7,26.1,3.27,0,-5.4,0,3
11.4,0.3,18.8,17.1,4.58,0,-4.7,0.020438697,1
12,1,23.6,17.5,7.39,0,-2.6,0.334499886,2
14.5,0.7,29.7,29.5,6.56,0,-3.7,2.276549554,3
15.8,0.4,23.3,44.3,5.86,0.2,-4.5,4.773517205,1
16.6,0.2,15.1,58.3,6.35,0,-4.8,5.501910811,2
18.8,0.1,10.6,80,6.16,0,-4.8,11.93630846,3
20.6,0.1,11,84.2,5.29,0,-4.8,9.945819409,1
20.6,0,1.9,77.9,3.37,0,-4.9,11.14310407,2
17.2,0,1.4,69.4,3.47,0,-5,3.829432746,3
15,0,3.8,64.1,3.77,0,-5.1,0.811301213,1
15.7,0,1.7,68.8,3.72,0,-5.3,1.69489395,2
15.7,0,2.4,67.8,4.28,0,-5.2,0.549104677,3
14.2,0.1,4.9,62.5,4.33,0,-5.1,0.008506523,1
13.9,0.1,10.5,51.7,5.02,0,-5.2,0,2
13.6,0,3.5,59.6,4.16,0,-5.5,0,3
13.7,0,2.4,61.9,2.65,0,-5.4,0,1
13.7,0.1,5.7,55.7,2.89,0,-5.5,0,2
13.5,0,1.1,59.3,2.95,0,-5.4,0,3
13.3,0,0.1,60.2,3.07,0,-5.4,0,1
13.2,0,1.3,55,3.15,0,-5.4,0,2
12.4,0,-0.5,57.5,3.33,0,-5.4,0,3
12.3,0,-1,56.5,3.3,0,-5.6,0,1
12,0,4,39.8,3.92,0,-5.5,0,2
12,0.1,10.1,32.8,3.91,0,-5.3,0,3
11.4,0.4,18.4,23.8,5.52,0,-4.6,0.036087968,1
12.3,1.3,30.4,18.1,9.07,0,-2,0.565693141,2
14.9,0.8,35,28.1,8.18,0,-3.2,1.962356374,3
16.4,0.4,27,48.7,7.59,0,-4.3,4.398830777,1
17.6,0.4,33,59.1,9.81,0,-1.6,7.342346456,2
19.9,0.2,16.8,77.9,7.15,0,-2.7,11.50081025,3
21.5,0,2.5,78,3.97,0,-4.9,13.40694362,1
19.7,0,1.6,69.9,4.16,0,-4.7,5.922184329,2
17.1,0,1.4,63.9,3.74,0,-4.9,2.781907378,3
15.3,0.1,7,52.5,3.67,2,-5,0.711167697,1
13.9,0,4.1,51.7,3.44,1.2,-5.2,0.500999084,2
14.3,0.1,11.7,43.2,4.02,0,-5,0.161421759,3
13.5,0.1,6.9,47.4,4.76,0,-5.3,0.001868467,1
12.8,0,4.8,50,4.6,0.2,-5.3,0,2
12.9,0.1,8.8,43.2,5.04,0,-5.4,0,3
13.2,0.2,14.1,39.4,4.63,0,-5.2,0,1
13.1,0.1,6.8,44.8,4.3,0,-5.3,0,2
13,0,4.6,47.6,4.17,0,-5.4,0,3
12.6,0.1,5.3,41.4,3.91,0.2,-5.4,0,1
12.5,0,-0.9,51.6,4.38,0,-5.4,0,2
12.6,0,-0.3,50.6,4.22,0,-5.4,0,3
12.6,0,-1,51.6,3.85,0,-5.5,0,1
12.4,0,-1.3,51.5,4.23,0,-5.5,0,2
12.3,0,1.3,49.8,3.97,0,-5.5,0,3
12.3,0.3,20.5,24,5.35,0,-4.5,0,1
12.6,0.4,22.8,25.4,5.62,0,-4.6,0.136102464,2
13.4,0,7.5,45.2,3.85,0,-5.2,1.437753491,3
15.3,0.4,23.9,37,6.67,0,-4.2,3.996931792,1
16.7,0.1,8.7,53.5,5.41,0,-4.9,6.031316091,2
18.6,0.1,11,66.6,6.11,0,-4.3,10.33460021,3
19.9,0.2,13.6,78.5,5.32,0,-4.3,9.773148699,1
19.7,0.2,21.2,59,5.39,0,-4.2,7.549256504,2
20.6,0.2,17.7,66.2,5.37,0,-4.5,4.88692874,3
19,0,2.3,69,3.4,0,-4.8,3.590556191,1
17,0,3,61.9,4.32,0,-4.9,1.115960555,2
15,0,3.9,57.3,4.06,0,-5,0.095397498,3
14.2,0.1,5.1,55.1,4.75,0,-5.1,0.00335584,1
13.8,0.1,9.2,50.4,4.76,0,-5.3,0,2
14,0.2,19.5,38.5,6.22,0,-4.9,0,3
14,0.2,20.5,37.9,6.48,0,-5.2,0,1
13.7,0.2,22.3,34.1,6.65,0,-5.1,0,2
13.3,0.1,13.5,38.8,6.31,0,-5.2,0,3
13.3,0,6.2,47.6,5.47,0,-5.3,0,1
13.1,0,7,46.3,6.03,0,-5.3,0,2
12.5,0.1,9.5,35,6.15,0,-5.3,0,3
12.3,0.2,16.6,19.1,7.23,0,-4.6,0,1
12.1,0.1,13.7,17.6,6.91,0,-4.2,0,2
11.9,0.2,13,15.9,7.2,0,-4.4,0,3
12,0.2,12.9,16,7.95,0,-4.6,0.011387808,1
13.3,0.4,16.4,18.3,8.04,0,-3.9,0.368751049,2
15,0.3,18.6,27.2,8.02,0,-4.2,1.805314717,3
16.1,0.4,26.9,34.6,9.78,0,-2.8,3.189598688,1
17.5,0.4,28.1,51.9,10.03,0,0.8,6.810651942,2
18.9,0.2,17.2,71.5,8.1,0,2.5,9.93239147,3
20.2,0.1,9.8,77.4,6.06,0,-4,10.23283894,1
20,0.1,10,73.4,5.4,0,-4,5.518613718,2
19.5,0.1,11.3,75.1,5.77,0,-4.2,6.966076905,3
18.6,0,3.2,72.8,4.59,0,-4.6,3.399436942,1
17.1,0,4,68.6,4.5,0,-4.7,0.636485084,2
15.7,0.1,8.3,58.7,5.09,0,-4.8,0.349533837,3
14.8,0.2,21,37,7.94,0,-4.9,0.016482795,1
14.4,0.4,24.6,29.7,11.45,0,-4.7,0,2
13.3,0.5,29.6,21.1,10.81,0,-4.1,0,3
13.3,0.3,17.3,31.4,10.99,0,-5,0,1
13.7,0.5,29.6,18,11.07,0,-4.3,0,2
13.2,0.4,27.8,18,10.96,0,-3.2,0,3
12.8,0.3,25.7,20.2,10.78,0,-4.2,0,1
12.6,0.3,23.5,21,9.18,0,-4.8,0,2
12.6,0.3,23.3,18.9,9.59,0,-4.9,0,3
12.6,0.3,23.1,17.1,9.52,0,-4.5,0,1
12.1,0.2,18.8,17.2,9.23,0,-4.5,0,2
10.8,0.2,13.7,15.9,8.83,0,-4.4,0,3
10,0.4,11.8,16,9.78,0,-3.9,0.035920119,1
11.1,0.5,14.5,18.3,11.43,0,-3.4,0.516091783,2
13.7,0.3,15.2,30.3,11.7,0,-3.6,1.684204242,3
15.8,0.1,11,41.5,10.04,0,-3.9,4.315584421,1
17.6,0.1,10.2,41.4,9,0,-4.1,8.739514382,2
19.9,0.1,8.3,41.4,7.07,0,-4.5,9.516543069,3
20.5,0,5.4,41.4,5.85,0,-4.6,9.762532235,1
22.6,0,3.2,41.4,4.92,0,-4.8,11.10979591,2
22.1,0.1,5.7,41.4,5.63,0,-4.6,4.628894484,3
19.4,0,0.6,41.4,4.69,0,-4.7,2.362070268,1
17.3,0,0.9,41.4,6.22,0,-4.9,1.181151293,2
16.1,0,1,41.4,6.03,0,-4.9,0.21411841,3
15.1,0.2,16.8,41.4,6.4,0,-4,0.00017052,1
13.5,0.3,33.3,41.4,6.53,0,-4.6,0,2
13.4,0.3,32.9,41.4,5.67,0,-5,0,3
13.8,0.3,31.6,41.4,5.65,0,-3.3,0,1
13.4,0.2,26,41.4,5.67,0.2,-1,0,2
13.2,0.3,32.8,41.4,6.26,0,1.3,0,3
13.2,0.2,27.5,41.4,5.32,0,-1.4,0,1
13,0.1,19.9,41.4,4.87,0,-1.4,0,2
13,0.1,22.4,41.4,5.96,0,8.9,0,3
13.2,0,6.4,41.4,3.89,0,6.2,0,1
13,0,-1.1,41.4,3.04,0,-4.1,0,2
12,0,5.8,41.4,4.7,0,-4.7,0,3
12.1,0.1,10.4,41.4,4.18,0.2,-4.8,0.004034867,1
12.7,0.2,14.1,41.4,5.44,0,-4.7,0.441603342,2
15,0.2,14,41.4,4.98,0,-4.6,2.227895018,3
17.4,0.2,16.3,50.7,5.94,0,-4.5,5.742740139,1
19.1,0.1,16.2,73.8,6.07,0,-4.4,9.202687877,2
20.4,0.1,13.5,81.4,5.27,0,-4.4,11.98913977,3
21.5,0.1,11.3,94,5.15,0,-4.4,12.9936141,1
21.6,0.1,9.9,88.1,5.38,0,-4.4,7.588956283,2
18.3,0,4,67.3,4.73,0,-4.6,2.891384375,3
16.7,0,8.2,62.6,5.16,0,-4.6,1.454419013,1
16.9,0.2,27.3,45.2,7.43,0,-2.3,0.74573167,2
15.8,0.2,24.4,48.3,5.92,0,-3.9,0.468754101,3
15,0.4,35.6,35.5,5.95,0,-4.3,0.018157855,1
13.9,0.6,45.5,21,7.17,0,-3.3,0,2
13.4,0.8,43.3,16.2,9.72,0,-2.3,0,3
12.8,0.5,36.2,17.2,11.15,0,-3.4,0,1
12.7,0.5,34.3,16.8,11.91,0,-3.4,0,2
12.2,0.5,31.6,16,12.3,0,-2.9,0,3
11.9,0.2,26.7,17.5,10.33,0,-3.3,0,1
11.6,0.1,20.6,17.5,8.9,0,-3.8,0,2
11.6,0.1,22.1,17.6,9.58,0,5,0,3
10.8,0.1,23.5,16,11.12,0,32.8,0,1
10.6,0.1,19.3,15.8,10.97,0,18.7,0,2
10.9,0.1,18.4,15.9,8.77,0,9.9,0,3
11,0.3,19.6,16.2,8.68,0,8.2,0.017478828,1
11.8,0.9,23.3,17.4,10.65,0,10,0.397544823,2
13.7,1,32.7,22.4,12.69,0,15.7,2.357462043,3
15.8,0.4,29.7,40.6,15.31,0,3.4,5.562843137,1
17.8,0.2,18.4,70.8,10.85,0,-0.5,9.382537957,2
19.5,0.1,12,76.1,7.47,0,-3.1,12.25111925,3
20.2,0.1,10.2,82.1,6.92,0,-3.7,11.90723392,1
21.6,0.1,10.1,80.5,6.73,0,-4,8.36339704,2
18.6,0,6.5,78,7.67,3.4,-4.1,1.977407874,3
14.5,0,11,64.2,8.17,6.2,-4.2,0.448036927,1
13.8,0,15.5,59.6,6.56,2.8,-4.6,0.419877165,2
13.7,0.4,40.9,31,6.24,0.6,-3.9,0.168925383,3
13.1,0.8,44,24.9,6.68,0.2,-3.6,0.000854887,1
13,0.9,54.5,16.9,8.4,0,-2.8,0,2
13,0.5,47.4,18.7,9.09,0,-3.3,0,3
13,0.6,42.5,16,9.44,0,-3,0,1
12.9,0.7,38,16.5,9.72,0,-3.4,0,2
13,0.4,32.8,17.8,9.23,0,-4.3,0,3
12.9,0.3,33.1,17.4,9.19,0.2,-1.7,0,1
12.7,0.1,23.4,18.5,8.3,0,1.4,0,2
12.6,0.1,15.8,17.6,7.47,0,-3.2,0,3
12.3,0.1,14.9,17.6,8.08,0,-3.6,0,1
12.1,0,11,17.7,6.69,0,-4.1,0,2
12,0.1,13.1,16.6,6.51,0,-3.9,0,3
12.3,0.6,15.6,16.3,9.64,0,-2.1,0.011987106,1
12.8,0.8,19.4,16.9,10.17,0,-1.4,0.178250172,2
13.2,0.8,23.3,17.6,10.38,0,-0.5,0.839030671,3
15,0.5,28.4,29.8,12.47,0,1.5,3.718478676,1
17,0.4,35.2,51.6,13.4,0,-0.5,6.145550851,2
17.3,0.4,31,64,12.45,0,-2.8,5.798857862,3
18.3,0.2,15.4,84.1,9.7,0,-4,10.90063439,1
19.7,0.2,13.2,82,9.58,0,-4.3,10.88171168,2
19.9,0.2,13.8,77.3,9.39,0,-4.2,8.029502937,3
20,0.1,12.4,76,9.03,0,-4.3,3.706437018,1
19,0.1,8.8,74.3,8.89,0,-4.4,1.099833295,2
16.1,0.1,13.6,59.6,8.93,0,-4.6,0.074492256,3
14.7,0.1,16.1,58.4,5.7,0,-4.7,0,1
14,0.4,39.2,31.1,8.06,0,-4.4,0,2
14,0.2,25.9,39.9,6.96,0,-4.8,0,3
14.1,0.3,28.4,33.6,7.54,0,-4.9,0,1
13.5,0.5,37.7,19.2,8.52,0,-4.6,0,2
13.5,0.5,39.3,16.6,9.83,0,-4.2,0,3
13.1,0.3,34,18.6,10.15,0,-2.6,0,1
11.6,0.2,24.7,21.7,9.9,0,-2,0,2
10.8,0.2,19.4,20.1,9.56,0,-4.2,0,3
10.4,0,11.7,25.4,10.16,0,-4.5,0,1
10.6,0.1,18.1,18.5,10.03,0,-4.5,0,2
9.4,0.1,14.1,21.1,9.37,0,-4.9,0,3
9.6,0.1,18.5,22.5,12.31,0,-4.5,0.009620813,1
10.4,0.5,24.8,20.9,16.23,0.2,-0.6,0.491036469,2
12.9,0.3,16.9,38.8,13.16,0,4,2.483141833,3
14.8,0.2,17.9,51.5,11.75,0,1.3,5.45934844,1
17.1,0.1,11.7,69.9,10.36,0,-2.8,8.8926112,2
17.7,0,11.3,75.4,10.38,0,-4.1,9.439832914,3
19.2,0,8.3,76.7,11.24,0,-4.5,10.63292706,1
19.6,0.1,10.7,74.1,12,0,-4.5,9.794924849,2
19.3,0,9.9,74.3,13.72,0,-4.6,6.808667887,3
19.9,0,8.7,77.7,15.89,0,-4.5,5.059107347,1
19.9,0.1,10.9,79.2,15.73,0,-4.6,2.077006943,2
19.7,0.2,19.9,67,16.97,0,-4.3,0.565226596,3
17.8,0.4,32,48.3,16.6,0,-4.3,0.025891508,1
16.5,0.3,33.4,43.4,16.55,0,-4.4,0,2
15.5,0.3,27,44.9,16.7,0,-4.5,0,3
14.6,0.3,23.6,50,14.13,0,-4.4,0,1
14.1,0.2,21,50.3,14.04,0,-4.8,0,2
13.5,0.3,35.5,29.3,14.83,0,-4.4,0,3
12.7,0.1,26,33.8,13.34,0,-4.4,0,1
11.6,0,13.7,44,11.69,0,-4.5,0,2
11.7,0,16.9,34.3,13.26,0,-4.2,0,3
11.6,0.1,16.2,33.4,13.16,0,-4.5,0,1
11.6,0,21.1,25.7,13.03,0,1.1,0,2
11.4,0.1,25,20.6,14.27,0,3.1,0,3
10.9,0.5,29,17,16.74,0,0.1,0.004861524,1
11.6,0.6,31.7,20.9,17.89,0,1.9,0.280197986,2
13.5,0.4,33.7,28.5,17.88,0,8.8,1.860642786,3
15.2,0.5,44.3,36.4,17.43,0,12.2,3.992418555,1
17.4,0.2,23.2,62,10.53,0,1.7,6.81487068,2
19.3,0,13.6,74,7.33,0,-2.9,10.65284314,3
20,0.1,12.2,78.2,6.92,0,-3.8,5.753023957,1
19,0.1,20.7,60.1,7.97,0,-3.9,3.260516899,2
18.9,0,6.8,62.1,6.42,0,-4.4,5.193424125,3
19.1,0.1,10.6,57.4,5.9,0,-4.4,2.686083391,1
18.6,0.1,15.3,52.4,6.14,0,-4.4,1.283226139,2
14.5,0.3,26.7,32.1,5.5,0.4,-3.6,0.122902266,3
14.5,0.5,34,18.6,7.9,0,-3.5,0.007682918,1
14.2,0.9,35.8,16.9,11.76,0,-2.1,0,2
13.1,0.9,31.9,16.7,14.63,0,-2.2,0,3
12.1,0.9,27.8,16.6,15.05,0,-2.1,0,1
11.3,0.7,22.1,16.3,14.66,0,-2.9,0,2
11.5,0.6,20.6,16.2,11.95,0,-3.2,0,3
11.8,0.5,17.4,16.2,8.78,0,-3.3,0,1
11.6,0.4,17,15.8,8.2,0,-3.6,0,2
11.4,0.4,16.7,15.7,8.42,0,-3.4,0,3
11.5,0.4,14.8,15.8,8.77,0,-3.1,0,1
11.5,0.3,14,15.5,8.11,0,-3.4,0,2
11,0.4,13.7,15.6,8.18,0.2,-3.3,0,3
10.7,0.6,14.1,16,9.38,0.2,-2.2,0.01311284,1
11.7,0.7,17.2,16.6,10.39,0,-1.3,0.359870298,2
13.2,0.5,22.3,21,12.1,0,15.7,1.843704128,3
15.6,0.4,27.3,32.1,13.09,0,19.3,4.776958495,1
16.8,0.1,13.7,50.9,8.81,0,-1.6,6.791055543,2
17.6,0.1,12.3,52,7.88,0,-3,7.713163577,3
18.3,0.1,10.5,49.3,6.35,0,-4.1,7.602623026,1
18.2,0.1,8.9,50.9,5.52,0,-4.3,8.127937743,2
16.8,0.1,7.9,48.4,5.4,0,-4.3,3.708171588,3
17.4,0.1,7.7,49.5,5.17,0,-4.6,3.186018921,1
15.9,0.2,19.2,35.6,6.69,0,-4.2,0.799508278,2
15.6,0.2,17.1,36.7,6.08,0,-4.3,0.215640497,3
15.4,0.2,18.7,34.8,6.18,0,-3.7,0.013398184,1
14.2,0.9,31,18.9,34.86,0,-1.2,0,2
14.5,0.7,29.6,16.7,13.99,0,-1.4,0,3
14.5,0.8,28.8,18,20.7,0,-1.6,0,1
14.3,0.5,28.5,15.7,14.78,0,-1,0,2
14.2,0.5,24.4,16.8,12.1,0,-3,0,3
13.8,0.3,23,16.4,10.33,0,-4.1,0,1
13.6,0.2,20.3,17.6,9.28,0,-4.2,0,2
13.3,0.2,18.6,17.1,8.15,0,-4,0,3
13.1,0.1,12.8,21.9,6.8,0,-4.5,0,1
12.6,0,12.9,21.6,6.62,0,-4.4,0,2
12.5,0.1,15.1,17.5,7.63,0,-4.6,0,3
12.4,0.3,15.3,16.6,8.29,0,-3.9,0.007687114,1
13.6,0.2,14.7,20.6,7.49,0,-4,0.534463645,2
14.7,0.1,8.5,33.5,6.01,0,-4.4,1.774366751,3
16.4,0,6.3,43.9,5.15,0,-3.6,4.525851453,1
16.6,0,7.8,45.1,4.84,0,-4.1,3.670333028,2
17.7,0,5.1,50.1,4.55,0,-4.5,5.065480659,3
18.2,0,2.6,48.9,3.73,0,-4.7,7.021965362,1
18.4,0,5.2,48.2,3.44,0,-4.7,6.02405127,2
16.7,0,6.5,43,3.4,0.6,-4.5,3.177323949,3
17.2,0,4.6,43.3,2.85,0,-4.7,2.657997253,1
17.4,0,6.4,43,2.94,0,-4.4,2.072504005,2
17.4,0,6.5,45.9,3,0,-4.6,0.556622797,3
16,0.4,23.8,23.8,5.35,0,-3.3,0.0283299,1
14.7,0.8,27.5,16.6,8.39,0,-2.2,0,2
14.7,0.5,25,18.9,21.88,0,-2.9,0,3
14.5,0.3,23.5,18.1,14.99,0,-3.7,0,1
14.1,0.5,22.5,16.5,11.08,0,-3.5,0,2
13.8,0.3,20.9,17,8.62,0,-4.1,0,3
13.9,0,16.2,20.9,5.81,0,-4.6,0,1
13.8,0,10.4,25.2,6.18,0,-3.6,0,2
12.6,0,11.8,24,6.35,0,-1.6,0,3
12.5,-0.1,4.8,30,3.97,0,-4.4,0,1
12.6,0,10.8,23.6,5.31,0,-4.4,0,2
12.6,0.1,18.4,16.5,6.88,0,-0.2,0,3
12.6,0.2,20.4,16.1,5.85,0,-2.5,0.004296559,1
13.4,0.6,21.9,18.4,5.39,0,-3,0.408462272,2
15.1,0.7,30.1,20.2,7.13,0,2.2,1.575507362,3
16.2,0.4,27,30.3,5.8,0,3.1,4.041831846,1
17.6,0.1,12.9,41.9,3.96,0,-3.5,6.616545357,2
18,0,8.6,45,2.9,0.2,-4.2,8.288497749,3
19.1,0,9.4,45.4,2.64,0,-4.2,7.285584802,1
19.8,0,9.6,45.1,2.57,0,-4.3,7.576929885,2
20.3,0,6.7,45.8,2.49,0,-4.3,6.416707103,3
21.3,0,6.1,48.7,2.64,0,-4.2,6.120124361,1
20.7,0.1,9.8,43.9,3.43,0,-3.9,1.949812314,2
19.3,0.1,10.4,40.2,3.81,0,-3.9,0.373630503,3
17.5,0.6,25.6,23.1,11.63,0,-2.3,0.031212329,1
16.6,0.7,27.5,18.3,14.69,0,-1.9,0,2
16.5,0.3,22,23,6.35,0,-3.7,0,3
16.3,0.3,23.1,20.2,5.79,0,-4,0,1
16,0.2,22.1,20,5.85,0,-4.1,0,2
15.8,0.1,15.9,26.1,4.98,0,-4.7,0,3
15.3,0,13.8,24.9,4.43,0,-4.9,0,1
14.9,-0.1,11,26.6,4.23,0,-4.9,0,2
14.8,-0.1,6.3,30.3,3.48,0,-4.9,0,3
14.5,-0.1,7,29.2,4.23,0,-4.6,0,1
14,-0.1,7.6,32.9,3.7,0,1.1,0,2
13.5,-0.1,13.9,27.2,3.73,0,2.3,0,3
13.2,0.3,22.1,16.7,4.79,0,-0.9,0.006412604,1
14,0.4,22.3,21.1,5.53,0,-2.4,0.392973983,2
15.2,0.2,18.6,25.8,5.46,0,-2.5,1.811327916,3
16.8,0.1,13,39.4,4.32,0,-2.5,3.871198215,1
18,0,9.6,48.9,3.59,0,-4.2,5.998797971,2
19,0,10,50.2,3.71,0,-4.2,6.214251164,3
19.1,0.1,10.3,45.2,3.45,0,-4.2,5.554790188,1
19.9,0,6.8,49.2,2.87,0,-4.3,7.799694438,2
19.6,0,9.4,47.2,2.99,0,-4.2,5.817130159,3
19.3,0,9.5,48.2,2.9,0,-4.2,3.755197604,1
18.6,0,11.9,43.6,2.93,0,-4.2,1.67698291,2
18,0.1,13.5,39.2,3.21,0,-4.2,0.495298314,3
17.7,0.2,21.1,29.4,4.17,0,-4.2,0.007465095,1
17.2,0.2,24,25.9,4.64,0,-4,0,2
16.8,0.2,22.4,27.2,4.13,0,-4.4,0,3
16,0.1,14.8,31.2,4.25,0,-4.6,0,1
15.3,0.1,20.3,23.9,4.04,0,-4.4,0,2
15.2,0,14.4,30.3,3.64,0,-4.6,0,3
14.8,0,15.1,25.4,3.17,0,-4.7,0,1
14.7,-0.1,8.6,33.7,2.75,0,-4.8,0,2
14.5,-0.1,3.9,38.5,2.61,0,-5,0,3
13.6,-0.1,3.2,39,2.24,0,-4.9,0,1
13.5,-0.1,8.4,32.4,2.14,0,-4.9,0,2
13.2,0,19.5,20.6,2.93,0.4,-3.3,0,3
12.5,0.4,24.1,17.8,4.08,0,-2.7,0.015670634,1
13.4,0.6,25.2,19.7,3.92,0,-2.4,0.295819028,2
13.8,0.5,26.6,22.9,5.46,0,0.2,1.054485771,3
15.9,0.2,20.7,38.8,4.9,0,-2.9,3.468500038,1
16.2,0.1,15.9,47.9,4.14,0,-4.2,4.140227741,2
16.4,0,13.8,52.8,3.92,0,-4.4,4.381788357,3
17.3,0,12.1,52.9,3.26,0,-4.4,5.77687686,1
16.6,0.1,16.6,52.1,2.98,0,-4.3,3.144950027,2
16.7,0,16.4,51.2,3.08,0,-4.6,2.592444114,3
16.5,0.1,17.1,50.1,3,0,-4.5,2.206283665,1
16.6,0.1,20,46.7,3.37,0,-4.4,1.363461891,2
16.4,0.2,23.1,41.6,3.19,0,-4.4,0.444378195,3
15.5,0.5,36.4,24.5,4.56,0,-3.4,0.02771458,1
13.6,0.8,37.4,16.2,6.63,0,-1.7,0,2
12.8,0.6,34.9,16.5,7.2,0,-2.2,0,3
12.4,0.7,34,16.7,9.82,0,1.3,0,1
11.4,0.6,27.5,18.8,27.03,0,1.3,0,2
11.3,0.3,22.5,15.5,9.55,0,4.6,0,3
11.6,0.3,24.6,16.7,11.91,0,31.3,0,1
11.7,0.2,23.9,17.2,11.48,0,55.5,0,2
11.7,0.1,23.7,16.3,9.7,0,28.9,0,3
11.6,0.1,21.3,16.3,9.5,0,10.5,0,1
11.7,0.1,21.8,16.4,9.54,0,13.9,0,2
11.4,0.1,20.2,15.9,8.73,0,6.2,0,3
11.2,0.2,18.3,15.8,8.14,0,-1.1,0.001100557,1
11.3,0.7,20.4,16.4,8.32,0.4,-1.2,0.228796445,2
12.3,0.7,30.8,19,9.65,0,0.2,0.988974594,3
14.2,0.9,40.6,22.3,13.74,0,8.7,3.201209277,1
16,0.1,20,45.2,5.96,0,3.6,6.592906844,2
17.7,0.1,16.2,51.8,3.93,0,-3.3,8.362907225,3
18.5,0,10,52.8,3.19,0,-4.1,7.095645457,1
18.4,0,12,48.5,3.33,0,-4.2,4.837593652,2
18.6,0,11.8,48,3.29,0,-4.2,4.169723812,3
17.4,0,14.1,46.7,3.52,0,-2.9,2.695451667,1
17.3,0.1,16.3,43.2,3.59,0,-3.2,1.348878462,2
